magnitude,yod,coordinate,row,col,anthrome,prec_2001,prec_2002,prec_2003,prec_2004,prec_2005,prec_2006,prec_2007,prec_2008,prec_2009,prec_2010,prec_2011,prec_2012,prec_2013,pop_2001,pop_2002,pop_2003,pop_2004,pop_2005,pop_2006,pop_2007,pop_2008,pop_2009,pop_2010,pop_2011,pop_2012,pop_2013,Soil_Grid__bdod_mean,Soil_Grid__cec_mean,Soil_Grid__phh2o_mean,Soil_Grid__soc_mean,tmean_2001,tmean_2002,tmean_2003,tmean_2004,tmean_2005,tmean_2006,tmean_2007,tmean_2008,tmean_2009,tmean_2010,tmean_2011,tmean_2012,tmean_2013,label
1043.778564,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.31331900565188,14.778087926191377]}",8306,30637,25,714,846,765,932,1778,1271,1840,1260,1782,1844,1389,1182,1362,5.13894558,5.26774025,5.022562981,4.121881962,5.366266251,5.359144211,3.93519783,5.775547504,6.783566952,7.316882133,7.590589046,8.809121132,8.856324196,145,374,73,57,35819,35840,32937,35818,35820,35830,35817,35785,35852,35861,35802,35839,35839,0
368.7796021,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.19094940333771,13.438290780863088]}",8467,30982,25,1067,795,633,1058,1645,594,1153,1148,962,959,1062,683,979,1.266123414,1.214435697,1.27147305,1.383945346,1.300161123,1.367702723,1.453437567,1.413028955,1.265118241,1.338247538,1.249452949,1.116580963,1.306855917,143,185,70,57,35720,35739,32805,35681,35744,35710,35709,35680,35738,35768,35685,35795,35777,0
253.0518188,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.37468524802507,13.51715907802658]}",8457,31004,32,1249,1026,792,1315,1921,742,1401,1382,1207,1213,1270,838,1181,0.685863972,0.830091655,0.844658017,0.673766851,0.768048882,1.055145025,0.867475212,0.636769414,1.031076908,1.025593281,1.09564805,0.738931179,0.717231691,134,208,66,151,35600,35616,32689,35561,35622,35588,35588,35562,35622,35647,35569,35668,35652,0
200.4020844,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.35994862005285,13.522311067937808]}",8457,31003,32,1296,1057,827,1367,1997,766,1472,1429,1258,1268,1309,860,1236,1.306380749,1.437794209,1.118716717,1.405675173,1.418689728,1.635848284,1.374936581,1.39217186,1.622354269,1.376998663,1.39119029,1.180489421,0.839918196,137,203,67,106,35552,35566,32646,35511,35571,35540,35543,35516,35572,35598,35522,35620,35606,0
325.5783081,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.78014505326621,13.126217240134856]}",8504,30573,12,3195,3111,3632,3373,3904,4221,4790,3713,4376,4796,4430,3359,4255,8.197096825,7.721411705,7.52593708,6.971219063,7.384739876,7.111868858,6.433387756,8.548015594,8.134653091,9.196414948,9.066532135,9.936416626,7.724752903,123,222,63,164,36092,36094,33129,36081,36109,36106,36085,36091,36134,36143,36105,36118,36118,0
231.6325836,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84414026633307,12.25772197324633]}",8609,30701,26,2879,2809,2966,3135,2757,3591,3747,2791,3121,3082,3225,2165,3321,1.315597415,1.175633907,1.472432852,1.336177349,1.436166883,1.392838478,2.048709393,1.009106755,0.937761307,1.387040377,1.710747361,1.530051351,1.403261065,125,232,57,126,35510,35516,32583,35492,35530,35526,35527,35515,35551,35563,35514,35552,35553,0
200.9080811,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70201996468214,13.123307572178295]}",8505,30924,25,1037,748,661,1079,1600,627,1190,1245,1007,988,1138,707,1117,8.261723518,8.446372032,9.119140625,8.270247459,10.97188091,10.92661667,10.47472,11.05739403,11.40469074,12.83412552,15.57411575,16.18508148,16.7669487,140,133,67,51,35688,35718,32777,35653,35717,35679,35683,35639,35689,35735,35642,35762,35758,0
263.9819641,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.98153115101427,16.845084469806288]}",8058,30597,32,328,356,264,483,787,666,552,511,668,583,521,284,401,1.071988344,1.095053434,1.106787205,1.342069507,1.200318694,1.178631663,1.086056709,1.067261815,1.368102074,1.134533644,1.146726251,1.518968701,1.848871708,150,369,77,65,35881,35923,32995,35890,35870,35854,35898,35851,35918,35925,35854,35891,35878,0
397.1522522,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.7388099872293,16.799687100271694]}",8064,30808,31,415,413,489,478,910,569,608,724,560,663,395,330,536,2.072928905,1.988533139,1.989536643,1.485932231,1.95825243,1.929082274,1.789867759,2.163371325,2.179078341,2.59239769,2.304204464,3.119235277,2.284668207,158,302,73,66,36126,36173,33198,36121,36111,36121,36132,36089,36187,36168,36126,36190,36135,0
452.852356,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.38622469733272,13.119577597028862]}",8505,30766,25,1088,1118,1141,1328,1493,1240,1564,1361,1405,1528,1337,904,1466,2.514979124,2.566567183,2.302329063,2.434322357,2.409366846,2.491429567,2.278698206,2.641767263,2.630359888,2.533105373,2.556096554,2.552388906,2.414455891,143,0,0,91,35649,35656,32734,35621,35665,35658,35656,35606,35666,35693,35613,35690,35698,0
296.9545593,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.06089612317051,17.112526365800587]}",8026,30727,31,351,380,370,491,795,562,497,594,609,628,419,290,491,1.010829687,1.067615628,1.088475943,1.083368778,1.091154933,1.161430836,1.117676497,1.091646552,1.361538529,1.302827597,1.178630233,0.796919644,0.735389471,155,408,77,71,36134,36176,33220,36125,36128,36107,36145,36090,36180,36167,36112,36178,36134,0
447.7763367,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.42569181345017,12.578785272818]}",8570,30771,25,1477,1476,1501,1657,1690,1614,1891,1571,1571,1540,1589,949,1636,2.081810713,2.058398485,2.047060966,2.014993191,2.03153944,2.303532124,2.48932147,1.911136746,1.713198185,1.949492931,1.974964023,1.953604698,2.192865849,141,276,71,80,35692,35706,32760,35667,35715,35706,35705,35665,35718,35741,35668,35742,35749,0
385.2825623,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68931415627294,13.059602622822089]}",8512,30922,11,1012,715,646,1038,1497,621,1153,1196,969,961,1111,667,1072,0.53650713,0.593786716,0.579790175,0.676737249,0.694234371,0.681279302,0.787119329,0.543622732,0.703094065,0.636702955,0.758886695,0.856230259,0.93315655,141,185,67,61,35689,35722,32778,35655,35719,35683,35684,35639,35690,35738,35644,35763,35761,0
407.69104,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.59072029758252,13.06013310850013]}",8512,30790,25,1047,1033,1032,1217,1488,1078,1460,1292,1274,1346,1205,779,1323,1.394286156,1.516381145,1.426823258,1.523342729,1.425242543,1.315970063,1.373730421,1.318381429,1.264456511,2.262974739,2.931534052,2.908813,2.687721014,138,235,69,162,35676,35691,32764,35652,35696,35685,35683,35632,35692,35725,35635,35725,35737,0
348.8755798,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.70410089873964,12.213647201123672]}",8614,30804,22,1394,1315,1307,1497,1501,1405,1680,1388,1312,1247,1419,743,1300,4.554646969,3.270593166,3.938162565,5.056895733,4.53885603,4.705605984,4.197319031,3.949428558,4.372896194,3.58595705,3.940027475,3.326995134,4.024024963,142,275,69,66,35755,35785,32819,35734,35780,35767,35773,35733,35783,35811,35741,35820,35821,0
324.1729126,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67384034447555,12.942802000484443]}",8526,30920,11,989,716,659,1068,1480,626,1145,1206,963,953,1121,690,1089,1.681985974,1.627510548,1.46808362,1.488849878,1.499599695,1.254584908,1.381071091,1.391474128,1.339865088,1.318075061,1.256798506,1.288268209,1.352666378,141,206,66,111,35694,35728,32780,35660,35725,35688,35690,35647,35694,35742,35651,35766,35767,0
808.5471191,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.35553863415079,14.772170356641505]}",8307,30642,25,723,859,754,941,1755,1257,1804,1268,1762,1825,1370,1175,1343,2.913908005,2.522770166,2.878907919,2.961983681,2.601671457,2.574311495,2.497159958,2.581576586,2.992076159,3.091097593,2.627767563,2.952597141,2.482275963,145,396,75,58,35812,35836,32932,35809,35815,35823,35810,35776,35845,35854,35791,35832,35832,0
294.0163879,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.74617704406745,17.49993126042361]}",7979,30809,25,528,507,561,621,1076,732,633,853,693,880,541,482,747,0.891455531,0.907131732,0.89319545,1.099873543,0.912068963,1.251621485,1.197369218,1.053251386,1.005313516,0.944287539,0.948925436,0.813720345,0.927049935,157,381,72,62,36024,36063,33101,36020,36024,36023,36053,35997,36107,36087,36019,36098,36042,0
317.5001221,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.85932843339643,13.191187318741115]}",8497,30823,22,922,826,832,1079,1413,853,1308,1202,1144,1228,1066,671,1213,1.858157635,1.893404841,1.843865037,1.80780983,1.811205387,1.645227909,1.652980566,1.618366003,1.51208806,1.567015052,1.571814418,1.543293476,1.547236562,145,192,69,58,35765,35784,32849,35734,35785,35765,35767,35709,35769,35811,35716,35819,35826,0
785.1936646,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3082823412966,14.805923816819393]}",8303,30637,12,648,773,689,845,1608,1148,1653,1151,1617,1662,1253,1068,1225,2.055429459,2.356671572,2.504380941,2.342793941,2.31171155,2.313044548,2.422357082,2.513054848,2.559009552,2.602882147,2.334371567,2.393554688,2.092006207,149,277,71,59,35837,35860,32953,35835,35840,35847,35835,35801,35869,35879,35817,35856,35856,0
269.1190796,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.89148266431131,17.14989599130452]}",8021,30826,25,532,511,589,609,1150,749,728,917,683,893,522,480,748,1.237703085,1.317020178,1.502062917,1.585362792,1.785549879,1.635861754,1.673852801,1.642424345,1.731460333,1.425956607,1.575693727,1.053665996,1.429542065,162,346,76,52,36114,36159,33185,36109,36106,36112,36132,36083,36189,36168,36112,36183,36126,0
329.8134766,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.83341768709471,11.617436714284166]}",8685,30820,32,1560,1486,1421,1689,1519,1677,1930,1403,1436,1536,1727,947,1457,0.471720457,0.464874119,0.484934628,0.421990752,0.42056486,0.346492827,0.411338061,0.438368738,0.478762239,0.43946889,0.442447543,0.512931287,0.61887908,137,288,68,95,35619,35657,32693,35600,35631,35621,35634,35599,35645,35682,35625,35692,35681,0
1139.750122,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.2498849532171,14.812315674612439]}",8302,30630,22,657,808,696,866,1643,1206,1711,1215,1664,1720,1315,1121,1249,1.636774898,1.687222004,1.943974495,1.774289131,1.802499533,1.617021561,1.800606847,1.554528236,1.518920898,1.38635087,2.789019108,2.612903357,2.724593163,143,347,68,56,35816,35837,32933,35814,35819,35827,35814,35784,35850,35859,35798,35835,35836,0
539.3496704,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.79471179263469,16.321495045364532]}",8121,30695,31,312,359,334,445,760,544,574,567,628,569,416,249,416,1.000157118,1.000142097,0.923846066,0.988866568,0.919764936,0.925671339,0.921342909,0.924307466,0.944465458,0,0.961699545,0,0.864169538,0,0,0,0,36038,36077,33138,36034,36022,36007,36027,35976,36051,36062,36003,36054,36036,1
343.0282593,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.12678035595032,14.206486511680394]}",8375,30615,32,1347,1466,1538,1634,2918,2284,3181,2210,3059,3099,2565,2101,2432,0.557934403,0.540166378,0.638073325,0.648135662,0.571649313,0.644636035,0.620239377,0.621041059,0.612564623,0.558832526,0.751305103,0.655420303,1.00904572,137,315,63,99,35704,35717,32804,35692,35711,35717,35706,35685,35744,35748,35696,35724,35724,0
284.7648621,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68903048428378,13.059047597234306]}",8512,30922,11,1012,715,646,1038,1497,621,1153,1196,969,961,1111,667,1072,0.53650713,0.593786716,0.579790175,0.676737249,0.694234371,0.681279302,0.787119329,0.543622732,0.703094065,0.636702955,0.758886695,0.856230259,0.93315655,141,185,67,61,35689,35722,32778,35655,35719,35683,35684,35639,35690,35738,35644,35763,35761,0
220.8913116,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.20447896863823,13.315386628429968]}",8482,30864,25,846,721,642,992,1380,682,1197,1178,1042,1079,969,618,1121,3.332691193,3.48975873,3.621961355,3.415881157,3.23829937,3.546165705,3.675369024,4.090072632,4.461037159,4.661583424,4.397653103,4.64531374,3.904164076,140,0,0,66,35722,35748,32815,35691,35743,35720,35726,35661,35724,35772,35677,35787,35789,0
264.3987427,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.36445798442,11.94652118955099]}",8646,30763,25,2075,1978,2016,2323,2047,2486,2776,2068,2161,2024,2270,1331,2124,1.739720345,1.621751308,1.736739993,1.862806559,1.757949829,1.549794674,1.66070354,1.476755857,1.583967209,1.575930834,1.376986027,1.344180942,1.387880683,137,262,61,70,35662,35682,32728,35646,35684,35677,35684,35656,35703,35722,35665,35721,35716,0
450.6409607,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.80689577805222,13.12050479767913]}",8505,30936,22,1131,811,726,1192,1755,666,1282,1324,1109,1074,1209,753,1220,4.75017786,4.749713421,4.765842438,5.064088821,4.800732613,5.054475784,4.889513969,4.538277626,5.250966072,5.280501842,4.319766521,2.899468422,2.772429228,141,154,68,49,35681,35710,32771,35646,35710,35674,35673,35635,35684,35729,35637,35754,35750,0
251.0815582,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.16509407919517,13.220747396627797]}",8493,30979,25,1010,741,610,1057,1510,589,1115,1139,942,933,1070,677,989,2.839566469,3.462964058,3.312934399,3.340148926,3.483335972,3.022758245,2.437279463,2.748708963,3.049664497,3.488275051,3.528913736,3.014583111,3.663164377,143,229,72,55,35738,35761,32821,35704,35767,35730,35727,35700,35752,35787,35702,35814,35801,0
457.2675476,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.52900170141865,12.273831791475658]}",8607,30663,32,4100,4019,4272,4259,3813,5182,5345,3811,4438,4533,4607,3131,4770,0.186311558,0.182653859,0.188949883,0.160873935,0.166161358,0.188691378,0.20083493,0.218004718,0.210860476,0.184066996,0.145846128,0.22277306,0.198201478,117,237,56,195,35499,35506,32574,35486,35520,35516,35515,35506,35542,35553,35513,35537,35538,0
290.7731934,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.2287380473467,12.881286203492543]}",8534,30867,25,1127,874,882,1206,1600,845,1367,1354,1140,1156,1237,715,1252,1.156824589,1.211969137,1.066133857,1.198145986,1.359987974,1.199860215,1.211555958,1.125584841,1.11771071,1.246214986,1.166121721,0.897964299,1.026477575,138,121,64,73,35709,35744,32792,35682,35739,35711,35715,35659,35710,35760,35667,35778,35786,0
543.5117798,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.13271114644758,12.248828716468495]}",8610,30855,25,991,795,845,1132,1253,870,1152,1092,895,917,1124,609,969,3.514574528,3.387481213,3.566011667,3.719917774,3.255670547,3.64677763,3.215950489,3.940425396,3.432959557,3.208399057,3.411095381,2.854038,3.829829931,144,262,68,83,35846,35890,32904,35817,35868,35846,35849,35809,35854,35898,35823,35918,35919,0
367.1151733,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49325770802012,12.989174194084452]}",8521,30899,11,1131,808,796,1205,1692,743,1320,1358,1136,1118,1225,732,1267,63.12759781,69.29820251,64.79758453,79.42172241,90.04064941,82.97880554,67.79212952,92.52406311,98.84529877,77.28622437,86.45798492,59.46637344,86.44155121,139,137,65,65,35688,35726,32778,35659,35721,35686,35688,35640,35689,35738,35646,35762,35765,0
230.0657349,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.92791591394447,11.950323791920638]}",8645,30711,31,3691,3501,3674,4032,3377,4706,5058,3495,3997,3853,4101,2728,4088,0.351135135,0.375972658,0.370787233,0.405803651,0.303462952,0.323181927,0.384422123,0.265794963,0.286911726,0.19767496,0.194220781,0.224472746,0.226355284,113,231,55,227,35375,35387,32461,35362,35394,35391,35396,35381,35420,35433,35386,35423,35420,0
288.4644775,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.33908307676228,12.927429603031388]}",8528,30880,25,965,714,722,1023,1417,679,1154,1149,966,965,1053,617,1071,0.357691258,0.347790062,0.369138211,0.29959318,0.415131807,0.394604683,0.353197962,0.404814482,0.431855023,0.466225147,0.416702509,0.545767188,0.603432894,139,125,66,74,35765,35801,32847,35737,35796,35764,35768,35716,35765,35815,35721,35834,35840,0
286.106842,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.85043020503218,16.57053938308536]}",8091,30582,22,411,440,327,603,981,868,749,627,847,712,657,363,524,2.212920904,2.279050112,2.497180939,2.325067043,2.815624475,2.749476433,2.832205057,3.367320061,3.680933952,3.624352455,3.819849253,3.798445702,3.855840206,149,304,74,67,35852,35893,32968,35865,35846,35834,35870,35827,35888,35904,35832,35863,35855,0
313.8255615,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.36325234547878,13.52499082803488]}",8456,31003,32,1221,1002,790,1297,1890,717,1388,1341,1213,1217,1222,809,1189,1.049779415,1.169546604,0.949675739,1.208424449,1.133253932,1.284553528,0.996635914,1.199864626,1.157653093,1.161216855,1.279661655,0.844646037,0.619223595,136,210,67,98,35673,35689,32759,35633,35696,35663,35662,35636,35696,35718,35645,35744,35727,0
882.1992188,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.2689152692884,14.803930965460346]}",8303,30632,22,630,770,667,829,1570,1148,1631,1157,1595,1642,1249,1068,1190,2.016308308,1.941022277,2.089129448,2.027597189,2.023899555,1.876525879,1.912300706,1.844521046,1.619404793,1.550345778,1.520910501,1.407291532,1.408468008,147,403,72,55,35828,35849,32942,35823,35826,35836,35824,35792,35861,35870,35809,35843,35846,0
349.8069153,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.04061238135006,13.459788557003938]}",8464,30604,26,2747,2685,3169,3033,3990,3883,4566,3395,4350,4599,4151,3200,4059,0.168965846,0.258317351,0.172845021,0.12136808,0.147341251,0.149271682,0.128287673,0.161848947,0.135863468,0.121582471,0.194119841,0.227789357,0.258907765,127,170,58,154,35952,35958,33007,35938,35966,35968,35952,35950,35993,36000,35955,35978,35973,0
1168.842773,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.24437127090577,14.913607978603435]}",8290,30629,25,618,794,667,834,1583,1179,1667,1199,1623,1680,1263,1071,1186,4.281963348,3.752407074,4.467219353,4.801048756,4.315446377,4.765370369,4.908428669,3.787208557,3.504414797,3.953394413,3.250025749,3.742291451,3.122251034,143,394,74,57,35787,35809,32907,35786,35791,35795,35786,35756,35822,35832,35770,35807,35808,0
205.2514038,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.76329772294245,12.111504571790018]}",8626,30811,22,1414,1275,1310,1578,1575,1455,1728,1422,1344,1257,1492,778,1338,7.625892639,7.731079578,7.275235176,5.737185001,8.248003006,7.084656715,7.103085518,7.725914001,6.984916687,7.332030296,6.700108528,8.148807526,8.581273079,141,277,71,66,35762,35796,32825,35741,35786,35771,35779,35741,35787,35820,35750,35828,35826,0
209.5600128,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.08002472117944,12.940914923887684]}",8527,30969,25,1121,769,698,1193,1617,658,1184,1267,1016,1025,1230,778,1132,5.261620522,5.02001667,5.288184643,3.038713455,5.212505817,5.527489662,3.57965517,5.460515022,5.405481339,5.568967819,6.969264984,8.927672386,7.762215137,140,236,69,66,35705,35737,32791,35672,35737,35698,35696,35668,35717,35757,35669,35784,35778,0
